id,code,type,name,amount,account_number
6286,0408,federal_account,"Federal Assistance, U.S. Citizenship and Immigration Services, Homeland Security",20000000.0,070-0408
3616,5636,federal_account,"Agriculture Wool Apparel Manufacturers Trust Fund, Farm Service Agency, Agriculture",19959904.99,012-5636
4288,8821,federal_account,"Unconditional Gift Fund, State",19914447.76,019-8821
6257,1650,federal_account,"Salaries and Expenses, Election Assistance Commission",19819579.05,525-1650
5742,4072,federal_account,"FHA-General and Special Risk Insurance Fund Liquidating Account, Housing and Urban Development",19742716.08,086-4072
4218,0202,federal_account,"East-West Center, State",19700000.0,019-0202
4206,8733,federal_account,United States Naval Academy General Gift Fund,19483514.09,017-8733
4361,1713,federal_account,"Federal Payment to the District of Columbia Judicial Survivors and Annuity Fund, Treasury",19422000.0,020-1713
6182,1100,federal_account,"Salaries and Expenses, Office of Government Ethics",19160654.67,434-1100
4754,0300,federal_account,"Office of Inspector General, National Science Foundation",19043323.74,049-0300
6433,0563,federal_account,"Digital Equity, National Telecommunications and Information Administration, Commerce",18798413.92,013-0563
5446,0508,federal_account,"Medicare Health Information Technology Incentive Payments - Recovery Act, Centers for Medicare and Medicaid Services, Health and Human Services",18605803.06,075-0508
3643,8137,federal_account,"Expenses and Refunds, Inspection of Farm Products, Food Safety and Inspection Service, Agriculture",18594840.0,012-8137
4636,0303,federal_account,"Capital Repair and Restoration, John F. Kennedy Center for the Performing Arts",18581248.98,033-0303
3592,5215,federal_account,"Restoration of Forest Lands and Improvements, Forest Service, Agriculture",18277318.82,012-5215
4033,0500,federal_account,"Salaries and Expenses, Community Relations Service, Justice",18035549.21,015-0500
5671,0176,federal_account,"Self-Help and Assisted Homeownership Opportunity Program, Community Planning and Development, Housing and Urban Development",18000000.0,086-0176
3566,4141,federal_account,"Rural Housing Insurance Fund, Liquidating Account, Rural Housing Service, Agriculture",17839718.71,012-4141
3496,1601,federal_account,"Buildings and Facilities, Animal and Plant Health Inspection Service, Agriculture",17783230.04,012-1601
5385,4156,federal_account,"Surety Bond Guarantees Revolving Fund, Small Business Administration",17697942.62,073-4156
6024,5189,federal_account,"Lease of Department of Defense Real Property, Defense",17649665.11,097-5189
5064,1768,federal_account,"Ship Disposal, Maritime Administration, Transportation",17328142.3,069-1768
3941,5571,federal_account,"Departmental Operations, Land and Water Conservation Fund, Departmental Offices, Interior",17321010.92,014-5571
3689,1456,federal_account,"Fisheries Finance Program Account, National Oceanic and Atmospheric Administration, Commerce",17292905.6,013-1456
5066,1770,federal_account,"Assistance to Shipyards, Maritime Administration, Transportation",17180786.19,069-1770
4002,0133,federal_account,"Construction, United States Marshals Service, Justice",17135265.41,015-0133
4478,8212,federal_account,"District of Columbia Judicial Retirement and Survivor's Annuity Fund, Treasury",16965909.84,020-8212
5447,0509,federal_account,"Patient Protection and Affordable Care - Program Management, Centers for Medicare and Medicaid, Health and Human Services",16811288.44,075-0509
5765,8436,federal_account,"National Archives Trust Fund, National Archives and Records Administration",16623391.41,088-8436
5668,0163,federal_account,"Public Housing Operating Fund, Public and Indian Housing, Housing and Urban Development",16568643.98,086-0163
5966,0104,federal_account,"United States Court of Appeals for the Armed Forces, Defense",16493329.24,097-0104
4305,0133,federal_account,"Special Inspector General for the Troubled Asset Relief Program, Salaries and Expenses, Departmental Offices, Treasury",16380142.15,020-0133
5712,0332,federal_account,"Executive Offices, Management and Administration, Housing and Urban Development",16192942.52,086-0332
5264,4640,federal_account,"Working Capital Fund, Departmental Management, Intelligence, Situational Awareness, and Oversight, Homeland Security",16093078.16,070-4640
6330,0419,federal_account,"Payment to Limitation on Administrative Expenses, Social Security Administration",16000000.0,028-0419
4704,8180,federal_account,"General Post Fund, National Homes, Veterans Affairs",15962031.94,036-8180
6130,2800,federal_account,"Salaries and Expenses, Federal Mine Safety and Health Review Commission",15810391.25,368-2800
3454,0706,federal_account,"Office of Hearings and Appeals Division, Executive Operations, Agriculture",15673437.62,012-0706
5888,0247,federal_account,"Health Education Assistance Loans Program Account, Education",15628498.0,091-0247
3513,2042,federal_account,"High Energy Cost Grants, Rural Utilities Service, Agriculture",15575734.0,012-2042
5829,5227,federal_account,"Nuclear Waste Disposal, Energy Programs, Energy",15515622.11,089-5227
3890,5174,federal_account,"Utah Reclamation Mitigation and Conservation Account, Interior",15504219.38,014-5174
3516,2073,federal_account,"Energy Assistance Payments, Rural Business - Cooperative Service, Agriculture",15444271.63,012-2073
4244,1082,federal_account,"American Sections, International Commissions, State",15252484.46,019-1082
6280,0342,federal_account,"Indian Energy Policy and Programs, Energy Programs, Energy",15194447.88,089-0342
4534,5285,federal_account,"Department of Defense, Forest Products Program, Army",15191296.77,021-5285
6386,0800,federal_account,"Restaurant Revitalization Fund, Small Business Administration",15177881.14,073-0800
5463,0603,federal_account,"Buildings and Facilities, Food and Drug Administration, Health and Human Services",15119927.99,075-0603
3615,5635,federal_account,"Pima Agriculture Cotton Trust Fund, Farm Service Agency, Agriculture",15075789.68,012-5635
3380,1750,federal_account,"General Fund Payment to the Trade Enforcement Trust Fund, Office of the U.S. Trade Representative, Executive Office of the President",15000000.0,011-1750
5270,5106,federal_account,"Immigration Services, H-1 B Funded, Homeland Security",14909086.55,070-5106
6169,2400,federal_account,"Salaries and Expenses, National Mediation Board",14844762.35,421-2400
6266,4592,federal_account,"Inspectors General Council Fund, Council of the Inspectors General on Integrity and Efficiency",14840093.26,542-4592
6340,1893,federal_account,"Special Inspector General for Pandemic Recovery, Treasury",14755325.25,020-1893
3993,8370,federal_account,"Oil Spill Research, Bureau of Safety and Environmental Enforcement, Interior",14729112.88,014-8370
3647,8214,federal_account,"Miscellaneous Contributed Funds, Agricultural Research Service, Agriculture",14685001.9,012-8214
5947,5090,federal_account,"Payments to States, Flood Control Act of 1954, Corps of Engineers - Civil",14585537.59,096-5090
4854,8018,federal_account,"Limitation on the Office of the Inspector General, Railroad Retirement Board",14400124.03,060-8018
3382,2000,federal_account,"Salaries and Expenses, National Security Council, Executive Office of the President",14385985.22,011-2000
3887,5165,federal_account,"Forest Ecosystems Health and Recovery, Bureau of Land Management",14294904.97,014-5165
6463,0346,federal_account,"Technology Transitions, Energy Programs, Energy",14049494.36,089-0346
4737,5250,federal_account,"Expenses of Transportation Audit Contracts and Contract Administration, General Services Administration",13921864.07,047-5250
4623,0300,federal_account,"Office of the Inspector General, Nuclear Regulatory Commission",13783565.89,031-0300
3819,2628,federal_account,"Indian Guaranteed Loan Program Account, Bureau of Indian Affairs and Bureau of Indian Education, Interior",13476467.81,014-2628
6098,1900,federal_account,"Salaries and Expenses, Commission on Civil Rights",13444879.39,326-1900
6181,2100,federal_account,"Salaries and Expenses, Occupational Safety and Health Review Commission",13400933.9,432-2100
6233,3850,federal_account,"Salaries and Expenses, Chemical Safety and Hazard Investigation Board",13398973.82,510-3850
5759,0301,federal_account,"National Historical Publications and Records Commission, National Archives and Records Administration",13273011.0,088-0301
3713,5284,federal_account,"Limited Access System Administration Fund, National Oceanic and Atmospheric Administration, Commerce",13232420.7,013-5284
3797,1691,federal_account,"National Wildlife Refuge Fund, United States Fish and Wildlife Service",13228000.0,014-1691
6399,1800,federal_account,"Salaries and Expenses, Office of the National Cyber Director, Executive Office of the President",12886855.61,011-1800
3649,8226,federal_account,"Miscellaneous Contributed Funds, Animal and Plant Health Inspection Service, Agriculture",12701427.0,012-8226
4885,4330,federal_account,"Hazardous Waste Electronic Manifest System Fund, Environmental Protection Agency",12630608.52,068-4330
5756,8119,federal_account,"Manufactured Housing Fees Trust Fund, Housing Programs, Housing and Urban Development",12377972.62,086-8119
4306,0134,federal_account,"Troubled Asset Relief Program Account, Equity Purchase Program, Departmental Offices, Treasury",12334069.44,020-0134
3711,5139,federal_account,"Promote and Develop Fishery Products and Research Pertaining to American Fisheries, National Oceanic and Atmospheric Administration, Commerce",12223012.0,013-5139
3450,0503,federal_account,"Office of Budget and Program Analysis, Executive Operations, Agriculture",12183752.25,012-0503
6030,5613,federal_account,"Mutually Beneficial Activities, Defense",11850016.37,097-5613
4574,0800,federal_account,"Flexible Benefits Plan Reserve, Office of Personnel Management",11773380.87,024-0800
6136,2900,federal_account,"Payment to the Institute, Institute of American Indian and Alaska Native Culture and Arts Development",11741000.0,373-2900
3735,8233,federal_account,"Public Safety Trust Fund, National Telecommunications and Information Administration, Commerce",11666002.22,013-8233
4955,0538,federal_account,"Surface Transportation Priorities, Federal Highway Administration, Transportation",11641070.01,069-0538
4041,1061,federal_account,"Salaries and Expenses, United States Parole Commission, Justice",11546749.84,015-1061
4055,5606,federal_account,"Domestic Trafficking Victims' Fund, Office of Justice Programs, Justice",11531287.0,015-5606
3783,1121,federal_account,"Central Hazardous Materials Fund, Department-Wide Programs, Interior",11488302.11,014-1121
3579,5070,federal_account,"Perishable Agricultural Commodities Act Fund, Agricultural Marketing Service, Agriculture",11374204.71,012-5070
4912,0118,federal_account,"Office of Civil Rights, Office of the Secretary, Transportation",11325189.18,069-0118
6262,2724,federal_account,"Salaries and Expenses, Privacy and Civil Liberties Oversight Board",11316274.67,535-2724
5113,8054,federal_account,"Advances from State Cooperating Agencies, Foreign Governments, and Other Federal Agencies, Federal Highway Administration, Transportation",11260755.58,069-8054
4205,8723,federal_account,"Ships' Stores Profits, Navy",11081296.77,017-8723
3888,5169,federal_account,"Concessioner Improvement Accounts, National Park Service",11016779.35,014-5169
4528,2097,federal_account,"Iraq Train and Equip Fund, Army",10926743.08,021-2097
5448,0510,federal_account,"Program Management - Recovery Act, Centers for Medicare and Medicaid Services, Health and Human Services",10920421.47,075-0510
5164,0102,federal_account,"Department-Wide Technology Investments, Departmental Management, Intelligence, Situational Awareness, and Oversight, Homeland Security",10905698.91,070-0102
6282,0945,federal_account,"Infectious Diseases Rapid Response Reserve Fund, Centers for Disease Control, Health and Human Services",10903139.01,075-0945
6100,2000,federal_account,"Salaries and Expenses, Committee for Purchase from People Who Are Blind or Severely Disabled",10838207.96,338-2000
3415,0015,federal_account,"Healthy Foods Financing Initiative, Rural Business-Cooperative Service, Agriculture",10502229.0,012-0015
4683,4010,federal_account,"Veterans Reopened Insurance Fund, Veterans Affairs",10460493.55,036-4010
4377,1807,federal_account,"Refund of Moneys Erroneously Received and Covered (Indefinite), Treasury",10408819.24,020-1807
3829,2645,federal_account,"Centennial Challenge, National Park Service, Interior",10235146.3,014-2645
4845,0111,federal_account,"Dual Benefits Payments Account, Railroad Retirement Board",10212992.25,060-0111
5567,4309,federal_account,"Revolving Fund for Certification and Other Services, Food and Drug Administration, Health and Human Services",10156478.38,075-4309
5381,1156,federal_account,"Business Loans Program Account - Recovery Act, Small Business Administration",10072653.0,073-1156
4740,5381,federal_account,"Acquisition Workforce Training Fund, General Services Administration",10063270.93,047-5381
5370,8342,federal_account,"Foreign National Employees Separation Liability Fund, Agency for International Development",10023184.52,072-8342
6079,2300,federal_account,"Salaries and Expenses, Advisory Council on Historic Preservation",10013525.28,306-2300
6371,1717,federal_account,"Cable Security Fleet, Maritime Administration, Transportation",10000000.0,069-1717
5231,0615,federal_account,"Research and Development, Coast Guard, Homeland Security",9832172.89,070-0615
3924,5483,federal_account,"San Gabriel Basin Restoration Fund, Bureau of Reclamation",9740160.71,014-5483
3886,5164,federal_account,"Transportation Systems Fund, National Park Service",9611444.88,014-5164
4573,0600,federal_account,"OPM Building Delegation Fund, Office of Personnel Management",9548385.55,024-0600
6089,3200,federal_account,"Salaries and Expenses, Access Board",9428249.1,310-3200
5777,0219,federal_account,"Naval Petroleum and Oil Shale Reserves, Energy Programs, Energy",9402549.84,089-0219
5574,5071,federal_account,"Operation and Maintenance of Quarters, Indian Health Services, Health and Human Services",9355128.75,075-5071
3425,0124,federal_account,"Office of the Under Secretary for Research, Education and Economics, Agriculture",9299036.79,012-0124
3794,1618,federal_account,"Natural Resource Damage Assessment Fund, Natural Resource Damage Assessment and Restoration, Interior",9071409.71,014-1618
4725,0610,federal_account,"Civilian Board of Contract Appeals, General Services Administration",9055826.92,047-0610
5760,0302,federal_account,"Repairs and Restoration, National Archives and Records Administration",8937147.59,088-0302
6346,5745,federal_account,"Debt Collection Fund, Office of the Secretary, Health and Human Services",8898374.15,075-5745
3885,5163,federal_account,"Park Buildings Lease and Maintenance Fund, National Park Service",8890179.27,014-5163
4996,0644,federal_account,"Arkansas I-69 Connector, Federal Highway Administration, Transportation",8857875.0,069-0644
3594,5219,federal_account,"Operation and Maintenance of Quarters, Forest Service, Agriculture",8622047.22,012-5219
5253,0804,federal_account,"Research and Development, United States Secret Service, Homeland Security",8614865.58,070-0804
6145,2500,federal_account,"Salaries and Expenses, National Capital Planning Commission",8554970.17,394-2500
4702,8133,federal_account,"Post-Vietnam Era, Veterans Education Account, Veterans Affairs",8478466.04,036-8133
5994,0510,federal_account,"Department of Defense Base Closure Account 1990, Defense",8403856.34,097-0510
6379,0124,federal_account,"Homeowner Assistance Fund, Departmental Offices, Treasury",8287288.07,020-0124
6243,0204,federal_account,"Broadcasting Capital Improvements, Broadcasting Board of Governors",8213951.52,514-0204
3897,5243,federal_account,"Payments to States, National Forest Fund, Office of Natural Resources Revenue, Interior",8092896.83,014-5243
4373,1796,federal_account,"Federal Payment to the District of Columbia Water and Sewer Authority, Treasury",8000000.0,020-1796
6434,0564,federal_account,"Middle Mile Deployment, National Telecommunications and Information Administration,Commerce",7937316.81,013-0564
4234,0545,federal_account,"Representation Expenses, State",7912702.94,019-0545
6384,0131,federal_account,"Emergency Department of Veterans Affairs Employee Leave Fund, Veterans Health Administration, Veterans Affairs",7846615.35,036-0131
3696,2055,federal_account,"Fisheries Disaster Assistance, National Oceanic and Atmospheric Administration, Commerce",7720405.62,013-2055
6301,5761,federal_account,"Environmental Review Improvement Fund, Federal Permitting Improvement Steering Council",7675091.07,473-5761
6342,5680,federal_account,"Guam World War II Claims Fund, Treasury",7593783.17,020-5680
5427,0343,federal_account,"Covered Countermeasure Process Fund, Health Resources and Services Administration, Health and Human Services",7581818.35,075-0343
4386,1860,federal_account,"Interest on Uninvested Funds (Indefinite),  Bureau of the Fiscal Service, Treasury",7572334.81,020-1860
5377,0300,federal_account,"Office of Advocacy, Small Business Administration",7493018.7,073-0300
3515,2069,federal_account,"Intermediary Relending Program Fund Account, Rural Business-Cooperative Service, Agriculture",7380325.72,012-2069
5401,0118,federal_account,"Consumer Operated and Oriented Plan Program Account, Centers for Medicare and Medicaid Services, Health and Human Services",7338832.3,075-0118
6327,1889,federal_account,"Economic Stabilization Program Account, Departmental Offices, Treasury",7194064.76,020-1889
3875,5129,federal_account,"Payments to State and County from Clark County, Nevada Land Sales, Bureau of Land Management",7188843.0,014-5129
3448,0500,federal_account,"Hazardous Materials Management, Agriculture",7186749.45,012-0500
6215,2721,federal_account,"Office of Inspector General, Corporation for National and Community Service",7153814.27,485-2721
4761,8960,federal_account,"Donations, National Science Foundation",7022551.92,049-8960
3701,4358,federal_account,"Network Construction Fund, Telecommunications and Information Administration, Commerce",6986537.25,013-4358
3585,5205,federal_account,"Native American Institutions Endowment Fund, Agriculture",6949122.31,012-5205
3877,5132,federal_account,"Range Improvements, Bureau of Land Management",6937474.42,014-5132
5254,0805,federal_account,"Research and Development, Cybersecurity and Infrastructure Security Agency, Homeland Security",6798072.14,070-0805
3604,5360,federal_account,"Land Between the Lakes Management Fund, Forest Service,  Agriculture",6789580.22,012-5360
3414,0014,federal_account,"Expenses, Office of the Chief Financial Officer, Agriculture",6789374.95,012-0014
6115,5676,federal_account,"District of Columbia Crime Victims Compensation Fund, District of Columbia Courts",6777661.32,349-5676
3869,5091,federal_account,"National Wildlife Refuge Fund, United States Fish and Wildlife Service",6692754.11,014-5091
3375,1454,federal_account,"Salaries and Expenses, Special Assistance to the President, Executive Office of the President",6673009.06,011-1454
3384,2600,federal_account,"Office of Science and Technology Policy, Executive Office of the President",6574442.97,011-2600
3608,5410,federal_account,"Inspector General Assets Forfeiture, Justice",6547400.64,012-5410
3539,3304,federal_account,"Grassroots Source Water Protection Program, Farm Service Agency, Agriculture",6500000.0,012-3304
5819,4404,federal_account,"Western Area Power Administration, Borrowing Authority - Recovery Act, Energy",6460494.92,089-4404
3485,1336,federal_account,"Commodity Credit Corporation Export Loans Program Account, Foreign Agricultural Service, Agriculture",6457029.65,012-1336
5835,5369,federal_account,"Northeast Home Heating Oil Reserve, Energy Programs, Energy",6396042.16,089-5369
5651,0105,federal_account,"Inspector General, Export-Import Bank of the United States",6304459.87,083-0105
6126,5026,federal_account,"Registry Fees, Appraisal Subcommittee",6244913.52,362-5026
3902,5252,federal_account,"Recreation Fee Enhancement Program, U.S. Fish and Wildlife Service",6224657.13,014-5252
3715,5362,federal_account,"Environmental Improvement and Restoration Fund, National Oceanic and Atmospheric Administration, Commerce",6215041.0,013-5362
5826,5178,federal_account,"Falcon and Amistad Operating and Maintenance Fund, Energy",6039415.64,089-5178
6217,2723,federal_account,"Vista Advance Payment Revolving Fund, Corporation for National and Community Service",6025980.78,485-2723
4056,5608,federal_account,"United States Victims of State Sponsored Terrorism Fund, General Legal Activities, Justice",6021714.46,015-5608
3586,5206,federal_account,"Expenses, Brush Disposal, Forest Service,  Agriculture",5923427.55,012-5206
5841,5615,federal_account,Energy Security and Infrastructure Modernization Fund,5891260.21,089-5615
4298,0123,federal_account,"Terrorism Insurance Program, Departmental Offices, Treasury",5874183.59,020-0123
3590,5213,federal_account,"Payment to Minnesota (Cook, Lake, and Saint Louis Counties) from the National Forests Fund, Forest Service, Agriculture",5799450.0,012-5213
5201,0533,federal_account,"Border Security Fencing, Infrastructure, and Technology, U.S. Customs and Border Protection, Homeland Security",5716922.69,070-0533
3688,1455,federal_account,"Gulf Coast Ecosystem Restoration Science, Observation, Monitoring and Technology, National Oceanic and Atmospheric Administration, Commerce",5704755.06,013-1455
4844,8928,federal_account,"Department of the Air Force General Gift Fund, Air Force",5654687.21,057-8928
3860,5051,federal_account,"Operation and Maintenance of Quarters, Bureau of Indian Affairs",5638280.67,014-5051
5078,4303,federal_account,"Vessel Operations Revolving Fund, Maritime Administration, Transportation",5555550.88,069-4303
5045,1142,federal_account,"Technical Assistance and Training, Federal Transit Administration, Transportation",5545000.0,069-1142
4931,0170,federal_account,"National Surface Transportation and Innovative Finance Bureau, Office of the Secretary, Transportation",5499997.77,069-0170
3441,0177,federal_account,"Office of Codex Alimentarius, Office of the Secretary, Agriculture",5497816.45,012-0177
3943,5574,federal_account,"Geothermal Lease Revenues, Payment to Counties, Office of Natural Resources Revenue, Interior",5418854.73,014-5574
3605,5361,federal_account,"Administration of Rights-of-Way and Other Land Uses Fund, Forest Service,  Agriculture",5416171.09,012-5361
5697,0304,federal_account,"Public Housing Capital Fund, Public and Indian Housing, Housing and Urban Development",5383827.75,086-0304
4532,5095,federal_account,"Wildlife Conservation, Etc., Military Reservations, Army",5308570.11,021-5095
4294,0115,federal_account,"Department-Wide Systems and Capital Investments Programs, Departmental Offices, Treasury",5287765.36,020-0115
4144,8134,federal_account,"Relief and Rehabilitation, Workmen's Compensation Act, within the District of Columbia, Labor",5232864.32,016-8134
3529,2701,federal_account,"USDA Disaster Assistance, Farm Service Agency, Agriculture",5124923.42,012-2701
3435,0136,federal_account,"Office of Ethics, Agriculture",5087557.79,012-0136
6119,4136,federal_account,"Farm Credit Insurance Fund, Capital Corporation Investment Fund, Farm Credit Administration",5027666.75,352-4136
3798,1696,federal_account,"Neotropical Migratory Bird Conservation, U.S. Fish and Wildlife Service",5016679.42,014-1696
5936,3132,federal_account,"Office of Assistant Secretary of the Army for Civil Works, Corps of Engineers, Civil",5000159.99,096-3132
6095,2602,federal_account,"National Capital Arts and Cultural Affairs, Commission of Fine Arts",5000000.0,323-2602
4131,5152,federal_account,"Salaries and Expenses, H-1B Funded, Training and Employment Services, Employment and Training Administration, Labor",4999990.53,016-5152
5762,0305,federal_account,"Office of Inspector General, National Archives and Records Administration",4855078.44,088-0305
4691,5287,federal_account,"Medical Care Collections Fund, Veterans Affairs",4736803.64,036-5287
6315,4340,federal_account,"Housing and Other Credit Guaranty Programs Liquidating Account, United States International Development Finance Corporation",4663125.21,077-4340
4913,0119,federal_account,"Small and Disadvantaged Business Utilization and Outreach, Office of the Secretary, Transportation",4630009.5,069-0119
4713,0105,federal_account,"Allowances and Office Staff for Former Presidents, General Services Administration",4615847.05,047-0105
4756,0350,federal_account,"Office of the National Science Board, National Science Foundation",4519345.01,049-0350
3391,5395,federal_account,"Host Country Resident Contractors Separation Liability Fund, Peace Corps",4482000.0,011-5395
4678,1120,federal_account,"Native American Veteran Housing Loan Program Account, Veterans Benefits Administration, Veterans Affairs",4478487.14,036-1120
4260,5177,federal_account,"International Litigation Fund, State",4437079.48,019-5177
4920,0127,federal_account,"Restoration and Enhancement Grants, Federal Railroad Administration, Transportation",4422416.0,069-0127
5188,0415,federal_account,"Procurement, Construction, and Improvements, Science and Technology Directorate, Homeland Security",4357396.66,070-0415
5740,4070,federal_account,"Federal Housing Administration Fund, Housing and Urban Development",4261581.43,086-4070
3849,5018,federal_account,"Expenses, Road Maintenance Deposits, Bureau of Land Management",4214386.87,014-5018
6031,5750,federal_account,"Department of Defense Vietnam War Commemoration Fund, Defense",4187375.57,097-5750
3597,5264,federal_account,"Timber Sales Pipeline Restoration Fund, Forest Service, Agriculture",4184660.24,012-5264
3367,1082,federal_account,"Foreign Military Financing Program, Funds Appropriated to the President",4179914.85,011-1082
3374,1453,federal_account,"Council on Environmental Quality and Office of Environmental Quality, Executive",4130779.2,011-1453
4259,5151,federal_account,"International Center, Washington, D. C., State",4127530.73,019-5151
6473,0813,federal_account,"Postal Service Health Benefits Program Implementation Fund, Office of Personnel Management",4099430.21,024-0813
3575,4368,federal_account,"Damage Assessment and Restoration Revolving Fund, Agriculture",4085418.3,012-4368
3381,1900,federal_account,"Salaries and Expenses, Council of Economic Advisers, Executive Office of the President",4060906.78,011-1900
4383,1824,federal_account,"Federal Payment for Testing and Treatment of HIV/AIDS, Treasury",4000000.0,020-1824
6296,0249,federal_account,Department of Education Nonrecurring Expenses Fund,3901290.48,091-0249
5062,1752,federal_account,"Maritime Guaranteed Loan, (Title XI) Program Account, Maritime Administration, Transportation",3895214.07,069-1752
6141,2200,federal_account,"Salaries and Expenses, Marine Mammal Commission",3892159.32,387-2200
6365,3139,federal_account,"Water Infrastructure Finance and Innovation Program Account, Corps of Engineers-Civil",3872942.54,096-3139
4015,0327,federal_account,"Independent Counsel, Justice",3869422.07,015-0327
3547,3320,federal_account,"Water Bank Program, Natural Resources Conservation Service, Agriculture",3829187.44,012-3320
6078,1700,federal_account,"Salaries and Expenses, Administrative Conference of the United States",3743559.84,302-1700
5948,5125,federal_account,"Maintenance and Operation of Dams and Other Improvements of Navigable Waters, Corps of Engineers - Civil",3742734.54,096-5125
4408,5432,federal_account,"Internal Revenue Service, Miscellaneous Retained Fees, Treasury",3694596.8,020-5432
3593,5216,federal_account,"Acquisition of Lands to Complete Land Exchanges, Forest Service, Agriculture",3680553.77,012-5216
4707,4019,federal_account,"EEOC Education, Technical Assistance and Training Revolving Fund, Equal Employment Opportunity Commission",3601807.75,045-4019
4132,5155,federal_account,"Panama Canal Commission Compensation Fund, Labor",3589703.32,016-5155
6180,0500,federal_account,"Salaries and Expenses, Nuclear Waste Technical Review Board",3578002.35,431-0500
3859,5050,federal_account,"Operation and Maintenance of Quarters, United States Fish and Wildlife Service",3515586.52,014-5050
3508,1955,federal_account,"Rural Microentrepreneur Assistance Program, Rural Business-Cooperative Service, Agriculture",3500855.0,012-1955
4289,8822,federal_account,"Conditional Gift Fund, General, State",3497751.74,019-8822
5995,0512,federal_account,"Department of Defense Base Closure Account 2005, Defense",3493451.92,097-0512
6398,8239,federal_account,"Gifts and Donations, African Development Foundation",3470816.51,166-8239
6311,0111,federal_account,"Inspector General, United States International Development Finance Corporation",3461822.19,077-0111
6437,0669,federal_account,"Crash Data, National Highway Traffic Safety Administration, Transportation",3445532.01,069-0669
5825,5105,federal_account,"Payment to States Under Federal Power Act, Energy",3433285.92,089-5105
6242,8056,federal_account,Denali Commission Trust Fund,3414130.27,513-8056
4499,1809,federal_account,"Construction, Cemeterial Expenses, Army",3391613.37,021-1809
3719,5583,federal_account,"Fisheries Enforcement Asset Forfeiture Fund, National Oceanic and Atmospheric Administration, Commerce",3292078.01,013-5583
5319,8870,federal_account,"Harbor Maintenance Fee Collection, USCS, Homeland Security",3274000.0,070-8870
6090,8281,federal_account,"Trust Fund, Barry Goldwater Scholarship and Excellence in Education",3257584.64,313-8281
3660,0123,federal_account,"Renovation and Modernization, Departmental Management, Commerce",3133666.27,013-0123
5086,5422,federal_account,"Aviation User Fees, Federal Aviation Administration, Transportation",3130947.72,069-5422
6094,2600,federal_account,"Salaries and Expenses, Commission of Fine Arts",3130067.85,323-2600
5950,5570,federal_account,"Interagency America the Beautiful Pass Revenues, Corps of Engineers-Civil",3111336.1,096-5570
6232,8615,federal_account,"Morris K. Udall and Stewart L. Udall Trust Fund, Morris K. Udall and Stewart L. Udall Foundation",3017386.48,487-8615
3925,5485,federal_account,"Title II Projects on Federal Lands, Bureau of Land Management",3004844.16,014-5485
6139,8282,federal_account,James Madison Memorial Fellowship Foundation Trust Fund,2937477.63,381-8282
6110,8290,federal_account,United States Court of Appeals for Veterans Claims Retirement Fund,2919465.4,345-8290
3990,8216,federal_account,"Contributed Funds, United States Fish and Wildlife Service",2881924.01,014-8216
4524,2093,federal_account,"Joint Improvised Explosive Device Defeat Fund, Army",2838286.08,021-2093
5718,0338,federal_account,"Community Planning and Development, Program Office Salaries and Expenses, Housing and Urban Development",2806931.67,086-0338
6056,8165,federal_account,"Foreign National Employees Separation Pay Account, Defense",2682824.51,097-8165
3535,3108,federal_account,"Rural Economic Development Loans Program Account, Rural Business-Cooperative Service, Agriculture",2612070.57,012-3108
3587,5207,federal_account,"Range Betterment Fund, Forest Service, Agriculture",2558090.26,012-5207
5745,4115,federal_account,"Housing for the Elderly or Handicapped Fund, Housing and Urban Development",2548952.33,086-4115
3482,1231,federal_account,"Rural Telephone Bank Program Account, Rural Utilities Service, Agriculture",2542958.81,012-1231
4204,8716,federal_account,"Department of the Navy General Gift Fund, Navy",2542228.61,017-8716
5764,8127,federal_account,"National Archives Gift Fund, National Archives and Records Administration",2531643.52,088-8127
3654,8558,federal_account,"Foreign Service National Separation Liability Trust Fund, Animal and Plant Health Inspection Service, Agriculture",2527386.55,012-8558
6133,0950,federal_account,"Salaries and Expenses, Harry S. Truman Scholarship Foundation",2500000.0,372-0950
5397,0114,federal_account,"Early Retiree Reinsurance Program, Office of the Secretary, Health and Human Services",2500000.0,075-0114
6358,0160,federal_account,"Community Development Financial Institutions Fund Program, Emergency Support, Departmental Offices, Treasury",2492811.06,020-0160
5116,8058,federal_account,"Miscellaneous Highway Project, Federal Highway Administration, Transportation",2421217.0,069-8058
6135,8296,federal_account,"Harry S. Truman Memorial Scholarship Trust Fund, Harry S Truman Scholarship Foundation",2373952.94,372-8296
4910,0116,federal_account,"Financial Management Capital, Office of the Secretary, Transportation",2334947.4,069-0116
3743,0118,federal_account,"Salaries and Expenses, National Indian Gaming Commission, Interior",2332067.56,014-0118
6348,0361,federal_account,Defense Production Act Program Account. Defense,2309860.76,097-0361
5816,0350,federal_account,"Tribal Energy Loan Guarantee Program, Energy Programs, Energy",2301817.85,089-0350
3642,8100,federal_account,"Wool Research, Development and Promotion Trust Fund, Agricultural Marketing Service, Agriculture",2254500.0,012-8100
4727,0616,federal_account,"Technology Modernization Fund, General Services Administration",2253059.87,047-0616
3443,0215,federal_account,"Payment to Expenses and Refunds, Inspection and Grading of Farm Products, Agricultural Marketing Service, Agriculture",2250000.0,012-0215
5576,5146,federal_account,"Cooperative Research and Development Agreements, Centers for Disease Control, Health and Human Services",2249081.44,075-5146
