id,code,type,name,amount,account_number
3375,1454,federal_account,"Salaries and Expenses, Special Assistance to the President, Executive Office of the President",1749096.78,011-1454
5217,0557,federal_account,"Intelligence and Vetting , Transportation Security Administration, Homeland Security",1743991.15,070-0557
3783,1121,federal_account,"Central Hazardous Materials Fund, Department-Wide Programs, Interior",1736305.38,014-1121
5663,0144,federal_account,"Fair Housing Activities, Fair Housing and Equal Opportunity, Housing and Urban Development",1720000.0,086-0144
3943,5574,federal_account,"Geothermal Lease Revenues, Payment to Counties, Office of Natural Resources Revenue, Interior",1701577.05,014-5574
3414,0014,federal_account,"Expenses, Office of the Chief Financial Officer, Agriculture",1674883.86,012-0014
3803,1804,federal_account,"Supplemental Payments to UMWA Health Plans, Office of Surface Mining Reclamation and Enforcement",1648315.0,014-1804
4302,0128,federal_account,"Office of Financial Stability, Departmental Offices, Treasury",1640159.27,020-0128
5309,8312,federal_account,"Payment of Claims (Oil Spill Liability Trust Fund), Homeland Security",1636387.5,070-8312
5533,0960,federal_account,"Buildings and Facilities, Centers for Disease Control and Prevention, Health and Human Services",1630960.51,075-0960
4262,5515,federal_account,"H-1B and L Fraud Prevention and Detection Account, State",1624052.22,019-5515
4761,8960,federal_account,"Donations, National Science Foundation",1605751.41,049-8960
3384,2600,federal_account,"Office of Science and Technology Policy, Executive Office of the President",1588018.58,011-2600
4234,0545,federal_account,"Representation Expenses, State",1574895.83,019-0545
5606,8250,federal_account,"Gifts and Donations, Centers for Disease Control, Health and Human Services",1572368.87,075-8250
6089,3200,federal_account,"Salaries and Expenses, Access Board",1565604.12,310-3200
4095,0162,federal_account,"IT Modernization, Departmental Management, Labor",1511322.4,016-0162
6327,1889,federal_account,"Economic Stabilization Program Account, Departmental Offices, Treasury",1506267.62,020-1889
6431,0408,federal_account,"Food Supply Chain and Agriculture Pandemic Response Program Account, Rural Development Administration, Agriculture",1500197.95,012-0408
3860,5051,federal_account,"Operation and Maintenance of Quarters, Bureau of Indian Affairs",1493749.19,014-5051
3594,5219,federal_account,"Operation and Maintenance of Quarters, Forest Service, Agriculture",1479612.46,012-5219
3425,0124,federal_account,"Office of the Under Secretary for Research, Education and Economics, Agriculture",1450333.67,012-0124
4931,0170,federal_account,"National Surface Transportation and Innovative Finance Bureau, Office of the Secretary, Transportation",1443289.27,069-0170
6329,1894,federal_account,"Air Carrier Worker Support, Departmental Offices, Department of Treasury",1431030.95,020-1894
6217,2723,federal_account,"Vista Advance Payment Revolving Fund, Corporation for National and Community Service",1430754.71,485-2723
3885,5163,federal_account,"Park Buildings Lease and Maintenance Fund, National Park Service",1430686.16,014-5163
3374,1453,federal_account,"Council on Environmental Quality and Office of Environmental Quality, Executive",1417577.93,011-1453
3410,8581,federal_account,"Trade Enforcement Trust Fund, Office of the U.S. Trade Representative, Executive Office of the President",1414604.68,011-8581
6492,2304,federal_account,"Environmental Reviews, Energy Programs, Energy",1400508.36,089-2304
3832,4053,federal_account,"Helium Fund, Bureau of Land Management",1386682.3,014-4053
5651,0105,federal_account,"Inspector General, Export-Import Bank of the United States",1384527.83,083-0105
5829,5227,federal_account,"Nuclear Waste Disposal, Energy Programs, Energy",1377846.81,089-5227
3515,2069,federal_account,"Intermediary Relending Program Fund Account, Rural Business-Cooperative Service, Agriculture",1367231.4,012-2069
6139,8282,federal_account,James Madison Memorial Fellowship Foundation Trust Fund,1366348.27,381-8282
4383,1824,federal_account,"Federal Payment for Testing and Treatment of HIV/AIDS, Treasury",1366000.0,020-1824
3494,1502,federal_account,"Integrated Activities, National Institute of Food and Agriculture, Agriculture",1346987.65,012-1502
3535,3108,federal_account,"Rural Economic Development Loans Program Account, Rural Business-Cooperative Service, Agriculture",1340750.2,012-3108
6126,5026,federal_account,"Registry Fees, Appraisal Subcommittee",1331026.37,362-5026
6433,0563,federal_account,"Digital Equity, National Telecommunications and Information Administration, Commerce",1321341.83,013-0563
4408,5432,federal_account,"Internal Revenue Service, Miscellaneous Retained Fees, Treasury",1307821.0,020-5432
4756,0350,federal_account,"Office of the National Science Board, National Science Foundation",1296646.15,049-0350
3586,5206,federal_account,"Expenses, Brush Disposal, Forest Service,  Agriculture",1285606.94,012-5206
4144,8134,federal_account,"Relief and Rehabilitation, Workmen's Compensation Act, within the District of Columbia, Labor",1216726.66,016-8134
3829,2645,federal_account,"Centennial Challenge, National Park Service, Interior",1214488.02,014-2645
3811,2240,federal_account,"Contract Support Costs, Bureau of Indian Affairs and Bureau of Indian Education, Interior",1204669.0,014-2240
6434,0564,federal_account,"Middle Mile Deployment, National Telecommunications and Information Administration,Commerce",1187551.6,013-0564
3435,0136,federal_account,"Office of Ethics, Agriculture",1163552.15,012-0136
3607,5367,federal_account,"State and Private Forestry, Forest Service,  Agriculture",1133793.96,012-5367
6180,0500,federal_account,"Salaries and Expenses, Nuclear Waste Technical Review Board",1122183.08,431-0500
4713,0105,federal_account,"Allowances and Office Staff for Former Presidents, General Services Administration",1061994.54,047-0105
4740,5381,federal_account,"Acquisition Workforce Training Fund, General Services Administration",1061685.64,047-5381
4260,5177,federal_account,"International Litigation Fund, State",1046460.93,019-5177
5756,8119,federal_account,"Manufactured Housing Fees Trust Fund, Housing Programs, Housing and Urban Development",1039730.96,086-8119
6398,8239,federal_account,"Gifts and Donations, African Development Foundation",1039530.0,166-8239
3581,5201,federal_account,"Payments to States, National Forests Fund,  Forest Service, Agriculture",1028746.88,012-5201
6315,4340,federal_account,"Housing and Other Credit Guaranty Programs Liquidating Account, United States International Development Finance Corporation",1020267.14,077-4340
4206,8733,federal_account,United States Naval Academy General Gift Fund,1005405.41,017-8733
4300,0126,federal_account,"GSE Mortgage-Backed Securities Purchase Program Account, Departmental Offices, Treasury",1000000.0,020-0126
3381,1900,federal_account,"Salaries and Expenses, Council of Economic Advisers, Executive Office of the President",992217.74,011-1900
6232,8615,federal_account,"Morris K. Udall and Stewart L. Udall Trust Fund, Morris K. Udall and Stewart L. Udall Foundation",985835.14,487-8615
4236,0601,federal_account,"Repatriation Loans, Program Account, State",941900.0,019-0601
6365,3139,federal_account,"Water Infrastructure Finance and Innovation Program Account, Corps of Engineers-Civil",934440.36,096-3139
3897,5243,federal_account,"Payments to States, National Forest Fund, Office of Natural Resources Revenue, Interior",927226.83,014-5243
3902,5252,federal_account,"Recreation Fee Enhancement Program, U.S. Fish and Wildlife Service",922100.19,014-5252
5062,1752,federal_account,"Maritime Guaranteed Loan, (Title XI) Program Account, Maritime Administration, Transportation",909600.0,069-1752
3608,5410,federal_account,"Inspector General Assets Forfeiture, Justice",908515.21,012-5410
4587,4472,federal_account,"Community Development Revolving Loan Fund, National Credit Union",900000.0,025-4472
4844,8928,federal_account,"Department of the Air Force General Gift Fund, Air Force",881944.71,057-8928
6141,2200,federal_account,"Salaries and Expenses, Marine Mammal Commission",872307.42,387-2200
3500,1900,federal_account,"Rural Cooperative Development Grants, Rural Business-Cooperative Service, Agriculture",850000.0,012-1900
3890,5174,federal_account,"Utah Reclamation Mitigation and Conservation Account, Interior",842667.77,014-5174
4380,1818,federal_account,"Federal Payment to the Criminal Justice Coordinating Council, Treasury",836675.0,020-1818
3605,5361,federal_account,"Administration of Rights-of-Way and Other Land Uses Fund, Forest Service,  Agriculture",833007.44,012-5361
5315,8533,federal_account,"General Gift Fund, USCG, Homeland Security",821762.08,070-8533
3990,8216,federal_account,"Contributed Funds, United States Fish and Wildlife Service",809275.26,014-8216
6078,1700,federal_account,"Salaries and Expenses, Administrative Conference of the United States",792111.28,302-1700
6311,0111,federal_account,"Inspector General, United States International Development Finance Corporation",787684.46,077-0111
6140,8025,federal_account,"Japan-United States Friendship Trust Fund, Japan-United States Friendship Commission",773438.57,382-8025
6110,8290,federal_account,United States Court of Appeals for Veterans Claims Retirement Fund,761987.52,345-8290
5762,0305,federal_account,"Office of Inspector General, National Archives and Records Administration",754589.76,088-0305
6506,0961,federal_account,"World Trade Center Health Program Supplemental Fund, Centers for Disease Control and Prevention, Health and Human Resources",753382.06,075-0961
4111,0182,federal_account,"Office of Job Corps - Recovery Act, Departmental Management, Labor",749587.32,016-0182
3809,2103,federal_account,"Indian Land Consolidation, Bureau of Indian Affairs, Interior",748264.7,014-2103
6355,0150,federal_account,"Emergency Rental Assistance, Departmental Offices, Treasury",742199.68,020-0150
4106,0175,federal_account,"Community Service Employment for Older Americans, Employment and Training Administration, Labor",727649.28,016-0175
5841,5615,federal_account,Energy Security and Infrastructure Modernization Fund,705591.07,089-5615
4311,0141,federal_account,"Small Business Lending Fund, Departmental Offices, Treasury",693478.43,020-0141
5447,0509,federal_account,"Patient Protection and Affordable Care - Program Management, Centers for Medicare and Medicaid, Health and Human Services",691708.88,075-0509
3877,5132,federal_account,"Range Improvements, Bureau of Land Management",686294.74,014-5132
4874,0110,federal_account,"Buildings and Facilities, Environmental Protection Agency",685502.32,068-0110
5616,8514,federal_account,"Office of the Secretary Gift Fund, Health and Human Services",675000.0,075-8514
5262,4363,federal_account,"Enhanced Inspectional Services, U.S. Customs and Border Protection, Homeland Security",664073.12,070-4363
4056,5608,federal_account,"United States Victims of State Sponsored Terrorism Fund, General Legal Activities, Justice",653487.38,015-5608
5764,8127,federal_account,"National Archives Gift Fund, National Archives and Records Administration",636877.38,088-8127
3859,5050,federal_account,"Operation and Maintenance of Quarters, United States Fish and Wildlife Service",635849.15,014-5050
5819,4404,federal_account,"Western Area Power Administration, Borrowing Authority - Recovery Act, Energy",629151.76,089-4404
6135,8296,federal_account,"Harry S. Truman Memorial Scholarship Trust Fund, Harry S Truman Scholarship Foundation",602483.08,372-8296
6446,1402,federal_account,"Natural Gas Distribution Infrastructure Safety and Modernization Grant Program, Pipeline and Hazardous Materials Safety Administration, Transportation",588193.96,069-1402
5270,5106,federal_account,"Immigration Services, H-1 B Funded, Homeland Security",586339.0,070-5106
3796,1652,federal_account,"Multinational Species Conservation Fund, United States Fish and Wildlife Service",582319.96,014-1652
4494,0810,federal_account,"Environmental Restoration, Army",582000.0,021-0810
3441,0177,federal_account,"Office of Codex Alimentarius, Office of the Secretary, Agriculture",573421.23,012-0177
6030,5613,federal_account,"Mutually Beneficial Activities, Defense",559386.1,097-5613
3458,1002,federal_account,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",558545.49,012-1002
4532,5095,federal_account,"Wildlife Conservation, Etc., Military Reservations, Army",551585.51,021-5095
3597,5264,federal_account,"Timber Sales Pipeline Restoration Fund, Forest Service, Agriculture",541120.47,012-5264
3758,0787,federal_account,"Central Utah Project Completion Account, Central Utah Project, Interior",535320.96,014-0787
6491,0360,federal_account,"Defense Production Act, Energy Programs, Energy",532394.71,089-0360
3995,0100,federal_account,"Salaries and Expenses, Foreign Claims Settlement Commission, Justice",527730.27,015-0100
5446,0508,federal_account,"Medicare Health Information Technology Incentive Payments - Recovery Act, Centers for Medicare and Medicaid Services, Health and Human Services",492104.3,075-0508
3849,5018,federal_account,"Expenses, Road Maintenance Deposits, Bureau of Land Management",491751.89,014-5018
3660,0123,federal_account,"Renovation and Modernization, Departmental Management, Commerce",477503.33,013-0123
3448,0500,federal_account,"Hazardous Materials Management, Agriculture",469665.44,012-0500
5718,0338,federal_account,"Community Planning and Development, Program Office Salaries and Expenses, Housing and Urban Development",460988.44,086-0338
5231,0615,federal_account,"Research and Development, Coast Guard, Homeland Security",456743.84,070-0615
3431,0130,federal_account,"Office of the Assistant Secretary for Civil Rights, Agriculture",443720.22,012-0130
4259,5151,federal_account,"International Center, Washington, D. C., State",441308.0,019-5151
6409,0943,federal_account,"Child and Dependent Care Tax Credit, Internal Revenue Service, Department of the Treasury",440943.11,020-0943
4289,8822,federal_account,"Conditional Gift Fund, General, State",439528.01,019-8822
4678,1120,federal_account,"Native American Veteran Housing Loan Program Account, Veterans Benefits Administration, Veterans Affairs",424479.85,036-1120
5183,0410,federal_account,"Procurement, Construction, and Improvements, Transportation Security Administration, Homeland Security",407991.07,070-0410
3592,5215,federal_account,"Restoration of Forest Lands and Improvements, Forest Service, Agriculture",400414.0,012-5215
6115,5676,federal_account,"District of Columbia Crime Victims Compensation Fund, District of Columbia Courts",394977.03,349-5676
5816,0350,federal_account,"Tribal Energy Loan Guarantee Program, Energy Programs, Energy",388424.91,089-0350
3429,0128,federal_account,"Office of the Assistant Secretary for Natural Resources and Environment, Agriculture",381432.37,012-0128
3324,0048,federal_account,National Space Council,368700.31,011-0048
6056,8165,federal_account,"Foreign National Employees Separation Pay Account, Defense",363322.1,097-8165
5604,8248,federal_account,"National Institutes of Health Unconditional Gift Fund, Health and Human Services",362249.15,075-8248
3427,0126,federal_account,"Office of the Under Secretary for Farm and Foreign Agricultural Services, Agriculture",354277.78,012-0126
6482,0482,federal_account,"Green and Resilient Retrofit Program for Multifamily Housing, Housing Programs, Housing and Urban Development",353873.0,086-0482
4368,1742,federal_account,"Claims for Damages (Indefinite), Bureau of the Fiscal Service, Treasury",348532.3,020-1742
4313,0146,federal_account,"Social Impact Demonstration Projects, Departmental Offices, Treasury",345016.12,020-0146
3991,8361,federal_account,"Gifts and Donations, Bureau of Indian Affairs",340080.69,014-8361
5950,5570,federal_account,"Interagency America the Beautiful Pass Revenues, Corps of Engineers-Civil",338807.44,096-5570
3565,4140,federal_account,"Agricultural Credit Insurance Fund, Liquidating Account, Consolidated Farm Service Agency, Agriculture",333631.02,012-4140
5429,0350,federal_account,"Health Resources and Services, Health Resources and Services Administration, Health and Human Services",333009.76,075-0350
3994,8562,federal_account,"Contributed Funds, Geological Survey, Interior",302908.81,014-8562
3426,0125,federal_account,"Office of the Under Secretary for Marketing and Regulatory Programs, Cooperative State Research, Education, and Extension Service, Agriculture",297302.98,012-0125
5064,1768,federal_account,"Ship Disposal, Maritime Administration, Transportation",287437.13,069-1768
5022,0745,federal_account,"Railroad Research and Development, Federal Railroad Administration, Transportation",278315.58,069-0745
3496,1601,federal_account,"Buildings and Facilities, Animal and Plant Health Inspection Service, Agriculture",267147.96,012-1601
4288,8821,federal_account,"Unconditional Gift Fund, State",263491.58,019-8821
3430,0129,federal_account,"Office of the Under Secretary for Food, Nutrition and Consumer Services, Agriculture",254168.43,012-0129
3593,5216,federal_account,"Acquisition of Lands to Complete Land Exchanges, Forest Service, Agriculture",253316.07,012-5216
3798,1696,federal_account,"Neotropical Migratory Bird Conservation, U.S. Fish and Wildlife Service",253294.75,014-1696
3561,3701,federal_account,"Office of the Under Secretary for Food Safety, Agriculture",239362.58,012-3701
3428,0127,federal_account,"Office of the Under Secretary for Rural Development, Agriculture",233310.28,012-0127
6033,5753,federal_account,"Contributions for Renewable Energy Impact Assessments and Mitigation, Defense",230000.0,097-5753
4247,1121,federal_account,"Democracy Fund, State",228145.06,019-1121
3644,8161,federal_account,"Tobacco Trust Fund, Commodity Credit Corporation, Agriculture",228136.5,012-8161
5043,1137,federal_account,"Transit Research, Federal Transit Administration, Transportation",225651.0,069-1137
6243,0204,federal_account,"Broadcasting Capital Improvements, Broadcasting Board of Governors",223342.0,514-0204
6460,2300,federal_account,"Carbon Dioxide Transportation Infrastructure Finance and Innovation Program Account, Energy Programs, Energy",223300.29,089-2300
3440,0176,federal_account,"Office of the Under Secretary for Trade and Foreign Agricultural Affairs, Office of the Secretary, Agriculture",222453.14,012-0176
5463,0603,federal_account,"Buildings and Facilities, Food and Drug Administration, Health and Human Services",216555.43,075-0603
4382,1822,federal_account,"Federal Payment for Judicial Commissions, Treasury",215145.0,020-1822
3321,0037,federal_account,"Unanticipated Needs, Executive Office of the President",214798.0,011-0037
5075,4120,federal_account,"Aviation Insurance Revolving Fund, Transportation",205047.19,069-4120
4358,1701,federal_account,"Federal Payment for the District of Columbia National Guard, Treasury",204900.0,020-1701
6091,3700,federal_account,"Salaries and Expenses, Commission for the Preservation of America's Heritage Abroad",202661.74,321-3700
6090,8281,federal_account,"Trust Fund, Barry Goldwater Scholarship and Excellence in Education",201811.25,313-8281
4886,4365,federal_account,"Damage Assessment and Restoration Revolving Fund, Environmental Protection Agency",198657.03,068-4365
5951,5607,federal_account,"Special Use Permit Fees, Corps of Engineers-Civil",193596.29,096-5607
5577,5148,federal_account,"Cooperative Research and Development Agreements, Food and Drug Administration, Health and Human Services",192283.1,075-5148
5913,4299,federal_account,"Health Education Assistance Loans Liquidating Account, Education",190355.44,091-4299
6462,0162,federal_account,"Thriving Communities, Office of the Secretary, Transportation",187755.0,069-0162
6075,2860,federal_account,"Salaries and Expenses, Public Buildings Reform Board",180388.77,290-2860
4955,0538,federal_account,"Surface Transportation Priorities, Federal Highway Administration, Transportation",167621.31,069-0538
6358,0160,federal_account,"Community Development Financial Institutions Fund Program, Emergency Support, Departmental Offices, Treasury",161183.55,020-0160
3587,5207,federal_account,"Range Betterment Fund, Forest Service, Agriculture",157732.76,012-5207
4821,5095,federal_account,"Wildlife Conservation, Etc., Military Reservations, Air Force",153222.7,057-5095
6320,1751,federal_account,"Intellectual Property Enforcement Coordinator, Executive Office of the President",152099.37,011-1751
6251,8285,federal_account,"Foreign Service National Separation Liability Trust Fund, United States Agency for Global Media",149435.81,514-8285
5624,0111,federal_account,"Human Space Flight, National Aeronautics and Space Administration",148793.38,080-0111
6348,0361,federal_account,Defense Production Act Program Account. Defense,148716.0,097-0361
3591,5214,federal_account,"Licensee Programs, Forest Service, Agriculture",144005.54,012-5214
4676,1114,federal_account,"Vocational Rehabilitation Loans Program Account, Veterans Benefits Administration, Veterans Affairs",137104.63,036-1114
5889,0248,federal_account,"Iraq and Afghanistan Service Grants Program, Office of Federal Student AID, Education",135176.65,091-0248
5777,0219,federal_account,"Naval Petroleum and Oil Shale Reserves, Energy Programs, Energy",130843.34,089-0219
6014,4090,federal_account,"Homeowners Assistance Fund, Defense",124286.43,097-4090
5156,8503,federal_account,"Gifts and Bequests, Maritime Administration, Transportation",123866.99,069-8503
4602,0401,federal_account,"Special Benefits for Certain World War II Veterans, Social Security Administration",119263.02,028-0401
5029,1120,federal_account,"Administrative Expenses, Federal Transit Administration, Transportation",116231.28,069-1120
3386,3963,federal_account,"Office of Environmental Quality Management Fund, Council on Environmental Quality and Office of Environmental Quality, Executive Office of the President",115142.54,011-3963
3313,0001,federal_account,"Compensation of the President, Executive Office of the President",114817.92,011-0001
6242,8056,federal_account,Denali Commission Trust Fund,113843.16,513-8056
3810,2204,federal_account,"White Earth Economic Development and Tribal Government Fund, Bureau of Indian Affairs",111871.85,014-2204
3654,8558,federal_account,"Foreign Service National Separation Liability Trust Fund, Animal and Plant Health Inspection Service, Agriculture",105574.74,012-8558
3585,5205,federal_account,"Native American Institutions Endowment Fund, Agriculture",104908.0,012-5205
5994,0510,federal_account,"Department of Defense Base Closure Account 1990, Defense",104646.25,097-0510
4707,4019,federal_account,"EEOC Education, Technical Assistance and Training Revolving Fund, Equal Employment Opportunity Commission",104172.78,045-4019
5253,0804,federal_account,"Research and Development, United States Secret Service, Homeland Security",103647.8,070-0804
4687,4025,federal_account,"Veterans Housing Benefit Program Fund Liquidating Account, Veterans Affairs",102110.03,036-4025
3407,8245,federal_account,"Gifts and Contributions, Peace Corps",101362.18,011-8245
3869,5091,federal_account,"National Wildlife Refuge Fund, United States Fish and Wildlife Service",98083.44,014-5091
3946,5579,federal_account,"Coastal Impact Assistance, Fish and Wildlife Service, Interior",95767.77,014-5579
4672,0172,federal_account,"Veterans Choice Fund, Veterans Health Administration, Veterans Affairs",94577.93,036-0172
3916,5469,federal_account,"Lincoln County Land Act, Bureau of Land Management",92528.13,014-5469
5746,4238,federal_account,"Guarantees of Mortgage-Backed Securities Fund, Government National Mortgage Association, Housing and Urban Development",90543.9,086-4238
5835,5369,federal_account,"Northeast Home Heating Oil Reserve, Energy Programs, Energy",81925.7,089-5369
4773,4067,federal_account,"Operating Account, Federal Deposit Insurance Corporation",81729.75,051-4067
4535,5286,federal_account,"National Science Center, Army",78762.0,021-5286
5909,1901,federal_account,"Historically Black College and University Capital Financing Program Account, Education",75799.52,091-1901
3409,8345,federal_account,"Foreign Service National Separation Liability Trust Fund, Peace Corps",74017.07,011-8345
3528,2501,federal_account,"Payments to States and Possessions, Agricultural Marketing Service, Agriculture",73405.03,012-2501
4180,4557,federal_account,"National Defense Sealift Fund, Navy",71494.87,017-4557
6708,1802,federal_account,"Salaries and Expenses, Office of Pandemic Preparedness and Response, Executive Office of the President",70740.07,011-1802
3512,2006,federal_account,"Mutual and Self-Help Housing Grants, Rural Housing Service, Agriculture",70331.0,012-2006
3947,5593,federal_account,"Reclamation Water Settlements Fund, Bureau of Reclamation, Interior",70285.5,014-5593
6393,2298,federal_account,"National Energy Technology Laboratory Research and Development, Energy",68968.94,089-2298
6543,1005,federal_account,"Urban Agriculture and Innovative Production, Natural Resource and Conservation Service, Agriculture",66074.44,012-1005
5078,4303,federal_account,"Vessel Operations Revolving Fund, Maritime Administration, Transportation",63687.26,069-4303
5688,0223,federal_account,"Indian Housing Loan Guarantee Fund Program Account, Public and Indian Housing, Housing and Urban Development",62292.5,086-0223
5085,5282,federal_account,"Emergency Preparedness Grant, Pipeline and Hazardous Materials Safety Administration, Transportation",62237.67,069-5282
6485,1339,federal_account,"Research, Engineering, and Development, Federal Aviation Administration, Transportation",61022.0,069-1339
3777,1114,federal_account,"Payments in Lieu of Taxes, Departmental Management",59872.06,014-1114
5662,0143,federal_account,"Salaries and Expenses, Management and Administration, Housing and Urban Development",54934.13,086-0143
3609,5411,federal_account,"Inspector General Assets Forfeiture, Treasury",54099.49,012-5411
3599,5277,federal_account,"MNP Rental Fee Account, Forest Service, Agriculture",53836.04,012-5277
3349,0211,federal_account,"Operating Expenses, Official Residence of the Vice President, Executive Office of the President",52734.69,011-0211
5352,1093,federal_account,"Assistance for the Independent States of the Former Soviet Union, Funds Appropriated to the President, United States Agency for International Development",50000.0,072-1093
5132,8158,federal_account,"Motor Carrier Safety Grants, Federal Motor Carrier Safety Administration, Transportation",49315.51,069-8158
6437,0669,federal_account,"Crash Data, National Highway Traffic Safety Administration, Transportation",48242.47,069-0669
4702,8133,federal_account,"Post-Vietnam Era, Veterans Education Account, Veterans Affairs",47453.87,036-8133
3645,8203,federal_account,"Gifts and Bequests, Agriculture",46816.45,012-8203
5164,0102,federal_account,"Department-Wide Technology Investments, Departmental Management, Intelligence, Situational Awareness, and Oversight, Homeland Security",46624.74,070-0102
3857,5048,federal_account,"Operation and Maintenance of Quarters, Bureau of Land Management",45856.59,014-5048
5448,0510,federal_account,"Program Management - Recovery Act, Centers for Medicare and Medicaid Services, Health and Human Services",44858.25,075-0510
5920,8258,federal_account,"Contributions,  Education",44535.51,091-8258
4360,1710,federal_account,"Payment of Government Losses in Shipment, Bureau of the Fiscal Service, Treasury",44281.9,020-1710
5911,4250,federal_account,"College Housing Loans, Education",44147.05,091-4250
3899,5247,federal_account,"User Fees for Filming and Photography on Public Lands, National Park Service",41921.33,014-5247
6009,0838,federal_account,"Support for International Sporting Competitions, Defense",41170.13,097-0838
3987,8070,federal_account,"Reclamation Trust Funds, Bureau of Reclamation",40271.8,014-8070
5885,0241,federal_account,"College Housing and Academic Facilities Loans Program,  Education",40162.35,091-0241
6334,0123,federal_account,"Railroad Unemployment Insurance Waiver of 7 Day Period, Railroad Retirement Board",39641.48,060-0123
3896,5242,federal_account,"Alaska Resupply Program, Bureau of Indian Affairs",37956.58,014-5242
3547,3320,federal_account,"Water Bank Program, Natural Resources Conservation Service, Agriculture",36857.2,012-3320
3861,5053,federal_account,"Operation and Maintenance of Quarters, Bureau of Reclamation, Interior",36009.56,014-5053
6006,0833,federal_account,"Defense Emergency Response Fund, Defense",35050.02,097-0833
3870,5092,federal_account,"Proceeds from Sales, Water Resource Development Projects, United States Fish and Wildlife Service",34288.58,014-5092
6054,8163,federal_account,"Department of Defense General Gift Fund, Defense",34161.69,097-8163
5318,8789,federal_account,"Refunds, Transfers and Expenses, Abandoned and Seized Goods, USCS, Homeland Security",33841.08,070-8789
4583,8445,federal_account,"Retired Employees' Health Benefits Fund, Office of Personnel Management",30157.6,024-8445
3736,8501,federal_account,"Gifts and Bequests, Departmental Management, Commerce",29877.99,013-8501
3743,0118,federal_account,"Salaries and Expenses, National Indian Gaming Commission, Interior",29640.41,014-0118
4354,0951,federal_account,"Payment Where Small Business Health Insurance Tax Credit Exceeds Liability for Tax, Internal Revenue Service, Treasury",28502.36,020-0951
4738,5254,federal_account,"Expenses, Disposal of Surplus Real and Related Personal Property, General Services Administration",28307.23,047-5254
5393,8569,federal_account,"Contributions, American Battle Monuments Commission",27366.71,074-8569
4703,8150,federal_account,"United States Government Life Insurance Fund, Veterans Affairs",25870.7,036-8150
4533,5098,federal_account,"Restoration, Rocky Mountain Arsenal, Army",25000.0,021-5098
3508,1955,federal_account,"Rural Microentrepreneur Assistance Program, Rural Business-Cooperative Service, Agriculture",23550.0,012-1955
5251,0802,federal_account,"Research and Development, Transportation Security Administration, Homeland Security",22188.41,070-0802
5166,0111,federal_account,"Office of the Under Secretary for Management, Departmental Management and Operations, Homeland Security",22100.0,070-0111
3805,1920,federal_account,"Oil Spill Research, Bureau of Safety and Environmental Enforcement",21981.32,014-1920
5745,4115,federal_account,"Housing for the Elderly or Handicapped Fund, Housing and Urban Development",21370.87,086-4115
5576,5146,federal_account,"Cooperative Research and Development Agreements, Centers for Disease Control, Health and Human Services",21213.7,075-5146
4700,8129,federal_account,"Department of Veterans Affairs Cemetery Gift Fund, Veterans Affairs",18803.29,036-8129
5384,4154,federal_account,"Business Loan and Investment Fund, Liquidating Account, Small Business Administration",16557.18,073-4154
5274,5385,federal_account,"Aviation Security Capital Fund, Transportation Security Administration, Homeland Security",15282.9,070-5385
6609,5756,federal_account,"Natick Land Conveyance, Army",15245.03,021-5756
3536,3301,federal_account,"Farm Storage Facility Loans Program Accounts, Farm Service Agency, Agriculture",15235.33,012-3301
6092,8268,federal_account,"Gifts and Donations, Commission for the Preservation of America's Heritage Abroad",15000.0,321-8268
3873,5109,federal_account,"Recreation Enhancement Fee Program, Bureau of Reclamation",14762.65,014-5109
6368,1912,federal_account,"Secure and Trusted Communications Networks Reimbursement Program, Federal Communications Commission",14583.0,027-1912
6031,5750,federal_account,"Department of Defense Vietnam War Commemoration Fund, Defense",13320.7,097-5750
4772,4065,federal_account,The FSLIC Resolution Fund,12637.59,051-4065
5086,5422,federal_account,"Aviation User Fees, Federal Aviation Administration, Transportation",11208.16,069-5422
6032,5751,federal_account,"Contributions to the Cooperative Threat Reduction Program, Defense",10649.87,097-5751
4686,4018,federal_account,"Pershing Hall Revolving Fund, Veterans Affairs",9897.19,036-4018
3655,0110,federal_account,"Office of Inspector General - Recovery Act, Departmental Management, Commerce",9147.03,013-0110
6341,5621,federal_account,"Operation and Maintenance of Quarters, Bureau of Indian Education, Interior",9103.79,014-5621
5995,0512,federal_account,"Department of Defense Base Closure Account 2005, Defense",8915.32,097-0512
4607,0416,federal_account,"Administrative Expenses, Children's Health Insurance Program, Social Security Administration",8038.57,028-0416
5759,0301,federal_account,"National Historical Publications and Records Commission, National Archives and Records Administration",7000.0,088-0301
5388,8466,federal_account,"Business Assistance Trust Fund, Small Business Administration",6988.72,073-8466
5618,8888,federal_account,"Patients' Benefit Fund, National Institutes of Health, Health and Human Services",5990.0,075-8888
3933,5536,federal_account,"Outer Continental Shelf Revenues, LWCF Share from Certain Leases, National Park Service",5841.05,014-5536
3653,8505,federal_account,"Foreign Service National Separation Liability Trust Fund, Foreign Agricultural Service, Agriculture",5802.96,012-8505
5383,4153,federal_account,"Disaster Loan Fund, Liquidating Account, Small Business Administration",5100.18,073-4153
6209,8080,federal_account,"Gifts and Donations, Institute of Museum and Library Services",5000.0,474-8080
4072,8305,federal_account,"Justice Gift Fund, Justice",5000.0,015-8305
5613,8511,federal_account,"Indian Health Service Gift Fund, Health and Human Services",4598.1,075-8511
